2/26/2016 9:06,2/26/2016 9:29,Renata,8883411378,73,125733,New York,Westpark Place,6.3,61.74,Bike,Marcelo,9953579053,5,163,YES,YES,Gpay,0%,61.74,Assigned
2/26/2016 11:05,2/26/2016 11:11,Valaree,8611069382,49,646882,Elmhurst,Whitebridge,1.7,16.66,Bike,Rosmunda,9622854398,4,20,NO,YES,Gpay,0%,16.66,Assigned
2/26/2016 11:35,2/26/2016 11:59,Kathie,8599441127,53,625132,Midtown,Durham,10.6,103.88,Bike,Cindi,9080785128,5,238,NO,NO,Phonpe,0%,103.88,Assigned
2/26/2016 13:01,2/26/2016 13:24,Gillan,9400915130,18,210314,East Harlem,Cary,9.9,97.02,Bike,Dalli,9473518776,5,148,YES,YES,Paytm,0%,97.02,Assigned
2/26/2016 14:38,2/26/2016 14:46,Lisetta,8357560956,25,484320,Flatiron District,Westpark Place,1.9,18.62,Bike,Katherina,8943538488,5,48,YES,YES,Uber wallet,10%,16.758,Arrived
2/26/2016 15:00,2/26/2016 15:18,Dannie,9523767306,35,625132,Midtown,Hazelwood,4.2,41.16,Bike,Maximilianus,9126243201,5,246,YES,YES,cash,0%,41.16,Arrived
2/26/2016 17:01,2/26/2016 17:12,Antonietta,9108540691,76,491563,Midtown East,Whitebridge,2,30,Auto,Selia,9278160744,5,163,NO,YES,Uber wallet,10%,27,Arrived
2/28/2016 5:22,2/28/2016 5:38,Arliene,8559645831,47,625132,Midtown,Waverly Place,7.7,115.5,Auto,Yasmeen,9942981425,5,88,NO,NO,Uber wallet,10%,103.95,Assigned
2/28/2016 9:26,2/28/2016 9:42,Merilee,8885943038,32,509117,Hudson Square,Whitebridge,6.8,102,Auto,Hazel,9637779138,5,230,YES,YES,Uber wallet,10%,91.8,Assigned
2/29/2016 11:07,2/29/2016 11:14,Mikol,8724837041,20,223672,Lower Manhattan,Westpark Place,2.1,31.5,Auto,Sergeant,9287040081,5,64,YES,YES,Uber wallet,10%,28.35,Cancelled
2/29/2016 11:30,2/29/2016 11:40,Shaine,7782397375,20,318886,Fort Pierce,Apex,3.8,57,Auto,Dylan,9568651519,5,138,YES,YES,cash,0%,57,Cancelled
2/29/2016 12:36,2/29/2016 12:48,Teresa,8598027745,79,318886,Fort Pierce,Cary,5.6,84,Auto,Daron,9920875911,5,148,NO,YES,Gpay,0%,84,Assigned
2/29/2016 14:55,2/29/2016 15:03,Mark,8506342808,62,318886,Fort Pierce,Hazelwood,2.6,39,Auto,Burk,9891913387,5,4,NO,NO,Gpay,0%,39,Cancelled
2/29/2016 16:40,2/29/2016 17:00,Shayna,8594561501,74,318886,Fort Pierce,Whitebridge,6.6,99,Auto,Damien,9564694049,5,148,YES,YES,Phonpe,0%,99,Assigned
3/1/2016 18:47,3/1/2016 19:10,Ara,9884943098,40,475241,West Palm Beach,Wayne Ridge,8,120,Auto,Wadsworth,9432856913,5,153,YES,YES,Paytm,0%,120,Assigned
3/1/2016 21:27,3/1/2016 21:45,Dosi,8781658912,74,475241,West Palm Beach,Whitebridge,8,120,Auto,Charmian,9318311946,5,230,YES,YES,Uber wallet,10%,108,Arrived
3/3/2016 9:45,3/3/2016 9:52,Tallou,8867560321,43,265814,Cary,Westpark Place,2.2,33,Auto,Darlleen,8919116367,5,237,NO,YES,cash,0%,33,Assigned
3/3/2016 11:04,3/3/2016 11:10,Cherilynn,8318533937,21,265814,Cary,Whitebridge,2.3,34.5,Auto,Natty,9385978092,5,33,NO,NO,Uber wallet,10%,31.05,Assigned
3/3/2016 14:44,3/3/2016 14:58,Rafaela,8309613182,41,386077,Jamaica,Northwoods,5.2,78,Auto,Mord,9463597406,3,145,YES,YES,Uber wallet,10%,70.2,Assigned
3/3/2016 15:27,3/3/2016 15:48,Monti,9502441350,77,125733,New York,Raleigh,7.6,114,Auto,Anna-diane,9719084220,4,79,YES,YES,Uber wallet,10%,102.6,Assigned
3/3/2016 16:02,3/3/2016 16:42,Audrie,9408994256,49,646882,Elmhurst,Cary,17.3,259.5,Auto,Adria,9716297651,5,114,YES,YES,Uber wallet,10%,233.55,Assigned
3/4/2016 7:47,3/4/2016 8:06,Shelton,7872932814,16,625132,Midtown,Durham,9.9,148.5,Auto,Tonie,9377216281,2,225,NO,YES,cash,0%,148.5,Assigned
3/4/2016 9:46,3/4/2016 10:03,Hewe,8775916930,43,210314,East Harlem,Cary,9.9,148.5,Auto,Kain,9790394844,3,125,NO,NO,Gpay,0%,148.5,Assigned
3/4/2016 11:46,3/4/2016 12:06,Junia,8049350036,58,484320,Flatiron District,Durham,10.4,156,Auto,Bent,9043361497,4,138,YES,YES,Gpay,0%,156,Arrived
3/4/2016 13:03,3/4/2016 13:25,Christoph,7922357384,30,625132,Midtown,Cary,10.9,163.5,Auto,Edin,9697011867,5,209,YES,YES,Phonpe,0%,163.5,Arrived
3/4/2016 13:40,3/4/2016 14:09,Sherye,7808565327,23,491563,Midtown East,Raleigh,15.7,235.5,Auto,Virginie,9997174517,5,79,YES,YES,Paytm,0%,235.5,Arrived
3/4/2016 15:56,3/4/2016 16:08,Faun,9353811530,74,625132,Midtown,Raleigh,4.9,73.5,Auto,Lebbie,9481499608,5,80,NO,YES,Uber wallet,10%,66.15,Arrived
3/4/2016 16:16,3/4/2016 16:22,Pierette,7921128002,31,509117,Hudson Square,Depot Historic District,0.8,12,Auto,Pen,9721300884,4,95,NO,NO,cash,0%,12,Assigned
3/4/2016 16:43,3/4/2016 17:12,Arlette,9933168814,59,223672,Lower Manhattan,Cary,13.5,202.5,Auto,Costanza,9370918724,4,48,YES,YES,Uber wallet,10%,182.25,Assigned
3/4/2016 19:02,3/4/2016 19:08,Rubie,8629323068,41,318886,Fort Pierce,Morrisville,1.9,28.5,Auto,Carry,9105650281,3,229,YES,YES,Uber wallet,10%,25.65,Assigned
3/4/2016 19:16,3/4/2016 19:25,Flossie,9917629139,34,318886,Fort Pierce,Cary,2,30,Auto,Charlena,9610925288,3,48,YES,YES,Uber wallet,10%,27,Cancelled
3/5/2016 11:44,3/5/2016 11:59,Ches,7954655362,19,318886,Fort Pierce,Morrisville,6.5,130,Uber-Mini,Sybila,9832868081,5,234,NO,YES,Uber wallet,10%,117,Arrived
3/5/2016 12:57,3/5/2016 13:12,Harbert,8686763425,54,318886,Fort Pierce,Weston,4.2,84,Uber-Mini,Sandy,9699969249,5,161,NO,NO,cash,0%,84,Assigned
3/5/2016 14:08,3/5/2016 14:18,Katalin,9232122046,31,475241,West Palm Beach,Cary,3.5,70,Uber-Mini,Cher,8925244829,4,41,YES,YES,Gpay,0%,70,Assigned
3/5/2016 14:39,3/5/2016 15:01,Cornelia,8572864267,18,475241,West Palm Beach,Wayne Ridge,7.8,156,Uber-Mini,Mannie,9666858187,5,166,YES,YES,Gpay,0%,156,Assigned
3/5/2016 16:52,3/5/2016 17:13,Luce,8681730287,56,265814,Cary,Morrisville,7.8,156,Uber-Mini,Chelsie,9909705701,5,237,YES,YES,Phonpe,0%,156,Arrived
3/5/2016 17:23,3/5/2016 17:34,Jone,8331147447,26,265814,Cary,Cary,3.9,78,Uber-Mini,Roxy,9108173687,5,79,NO,YES,Paytm,0%,78,Cancelled
3/7/2016 9:10,3/7/2016 9:20,Locke,9769355205,71,386077,Jamaica,Edgehill Farms,2.8,56,Uber-Mini,Kimberly,9046703627,5,181,NO,NO,Uber wallet,10%,50.4,Assigned
3/7/2016 9:23,3/7/2016 9:47,Kienan,8637934218,67,125733,New York,Raleigh,12.4,248,Uber-Mini,Allx,9314741730,5,163,YES,YES,cash,0%,248,Assigned
3/7/2016 12:10,3/7/2016 12:26,Denny,8857322269,17,646882,Elmhurst,Meredith Townes,5.9,118,Uber-Mini,Saundra,8941426219,5,236,YES,YES,Uber wallet,10%,106.2,Assigned
3/7/2016 13:57,3/7/2016 14:18,Zachery,7868291870,23,625132,Midtown,Leesville Hollow,9.4,188,Uber-Mini,Aurlie,9450752773,5,75,YES,YES,Uber wallet,10%,169.2,Assigned
3/7/2016 15:19,3/7/2016 15:45,Gisele,9521405695,36,210314,East Harlem,Cary,11.9,238,Uber-Mini,Silas,9218500771,5,144,NO,YES,Uber wallet,10%,214.2,Assigned
3/8/2016 14:38,3/8/2016 14:55,Karlotta,9610209776,26,484320,Flatiron District,Waverly Place,7.2,144,Uber-Mini,Tim,9770864241,5,236,NO,NO,Uber wallet,10%,129.6,Assigned
3/8/2016 15:35,3/8/2016 16:00,Kay,8812724096,71,625132,Midtown,Whitebridge,7.6,152,Uber-Mini,Roderich,9416938772,5,146,YES,YES,cash,0%,152,Cancelled
3/8/2016 16:13,3/8/2016 16:25,Federico,8624011149,55,491563,Midtown East,Whitebridge,1.6,32,Uber-Mini,Tessie,9576093045,5,256,YES,YES,Gpay,0%,32,Assigned
3/10/2016 3:36,3/10/2016 3:53,Gavin,8919597609,61,625132,Midtown,Morrisville,8.4,168,Uber-Mini,Cher,9354821507,5,162,YES,YES,Gpay,0%,168,Assigned
3/10/2016 10:08,3/10/2016 10:37,Arch,9524746496,64,509117,Hudson Square,West University,12.8,256,Uber-Mini,Hagan,9790236814,5,141,NO,YES,Phonpe,0%,256,Assigned
3/10/2016 14:39,3/10/2016 14:55,Gracia,9635305157,46,223672,Lower Manhattan,South Congress,2.3,46,Uber-Mini,Carolus,8900650556,5,33,NO,NO,Paytm,0%,46,Assigned
3/10/2016 16:18,3/10/2016 16:28,Hermann,7889112398,54,318886,Fort Pierce,Arts District,1.6,32,Uber-Mini,Nicoline,9368382961,5,69,YES,YES,Uber wallet,10%,28.8,Assigned
3/11/2016 9:47,3/11/2016 9:59,Alejandra,9281002662,66,318886,Fort Pierce,Congress Ave District,2,40,Uber-Mini,Rhonda,9626523261,5,229,YES,YES,cash,0%,40,Assigned
3/11/2016 10:29,3/11/2016 10:36,Jody,8514269511,78,318886,Fort Pierce,Downtown,0.8,16,Uber-Mini,Sherry,9578150844,3,138,YES,YES,Uber wallet,10%,14.4,Cancelled
3/11/2016 11:57,3/11/2016 12:04,Thom,9406316376,35,318886,Fort Pierce,Red River District,1.2,24,Uber-Mini,Robby,9717870716,4,90,NO,YES,Uber wallet,10%,21.6,Assigned
3/11/2016 13:43,3/11/2016 13:51,Mal,9236848976,60,475241,West Palm Beach,Downtown,1,20,Uber-Mini,Marta,9674805081,5,97,NO,NO,Uber wallet,10%,18,Cancelled
3/11/2016 19:21,3/11/2016 19:35,Westbrook,9005519396,78,475241,West Palm Beach,The Drag,2.1,42,Uber-Mini,Amble,9340628205,2,29,YES,YES,Uber wallet,10%,37.8,Arrived
3/12/2016 9:13,3/12/2016 9:22,Othello,8855981167,32,265814,Cary,South Congress,2.2,44,Uber-Mini,Rosita,9426832859,3,138,YES,YES,cash,0%,44,Arrived
3/12/2016 18:27,3/12/2016 18:37,Sydney,7944646390,68,265814,Cary,The Drag,1.9,38,Uber-Mini,Kelly,9539129514,4,89,YES,YES,Gpay,0%,38,Arrived
3/13/2016 9:07,3/13/2016 9:37,Hadlee,7815086845,37,386077,Jamaica,Convention Center District,5.7,142.5,Uber-Micro,Loutitia,9577763825,5,138,NO,YES,Gpay,0%,142.5,Arrived
3/13/2016 18:23,3/13/2016 18:43,Abbey,7885586878,59,125733,New York,North Austin,8.4,210,Uber-Micro,Romonda,9020496201,5,129,NO,NO,Phonpe,0%,210,Arrived
3/13/2016 20:07,3/13/2016 20:28,Clarette,9004143725,35,646882,Elmhurst,The Drag,6.2,155,Uber-Micro,Johanna,9181026109,5,239,YES,YES,Paytm,0%,155,Arrived
3/13/2016 20:39,3/13/2016 20:58,Etti,8861056299,46,625132,Midtown,North Austin,10.5,262.5,Uber-Micro,Charlot,9855403124,4,80,YES,YES,Uber wallet,10%,236.25,Arrived
3/13/2016 21:11,3/13/2016 21:23,Leena,9803247836,74,210314,East Harlem,Coxville,7.2,180,Uber-Micro,Cissy,9328907059,4,263,YES,YES,cash,0%,180,Arrived
3/13/2016 22:19,3/13/2016 22:39,Isa,8647116038,23,484320,Flatiron District,The Drag,12.5,312.5,Uber-Micro,Luelle,9774674359,3,145,NO,YES,Uber wallet,10%,281.25,Arrived
3/14/2016 8:34,3/14/2016 8:49,Lisha,9581054881,76,625132,Midtown,South Congress,2,50,Uber-Micro,Myrle,9425892986,3,43,NO,NO,Uber wallet,10%,45,Assigned
3/14/2016 18:39,3/14/2016 18:55,Kory,9690858347,41,491563,Midtown East,The Drag,2.7,67.5,Uber-Micro,Duncan,9611855033,5,37,YES,YES,Uber wallet,10%,60.75,Arrived
3/15/2016 8:45,3/15/2016 8:57,Ulric,9539927130,31,625132,Midtown,Convention Center District,2,50,Uber-Micro,Carine,9700998304,5,239,YES,YES,Uber wallet,10%,45,Arrived
3/15/2016 20:48,3/15/2016 21:01,Courtnay,9953436973,63,509117,Hudson Square,The Drag,2.8,70,Uber-Micro,Collette,9212537431,4,4,YES,YES,cash,0%,70,Arrived
3/16/2016 11:34,3/16/2016 11:45,Rosemary,9430478551,32,223672,Lower Manhattan,Congress Ave District,1.7,42.5,Uber-Micro,Killie,9426616674,5,138,NO,YES,Gpay,0%,42.5,Assigned
3/16/2016 14:44,3/16/2016 14:55,Kristo,9351918101,43,318886,Fort Pierce,West University,2,50,Uber-Micro,Ellette,8949025277,5,229,NO,NO,Gpay,0%,50,Arrived
3/16/2016 18:43,3/16/2016 18:56,Lisetta,8297240906,57,318886,Fort Pierce,Congress Ave District,2.1,52.5,Uber-Micro,Amara,9247349792,5,181,YES,YES,Phonpe,0%,52.5,Arrived
3/17/2016 0:33,3/17/2016 0:44,Farra,9302521865,58,318886,Fort Pierce,The Drag,1.7,42.5,Uber-Micro,Ashlee,9332965757,5,142,YES,YES,Paytm,0%,42.5,Assigned
3/17/2016 12:52,3/17/2016 15:11,Gustavo,9327637154,60,318886,Fort Pierce,Katy,136,3400,Uber-Micro,Kim,9267421665,5,107,YES,YES,Uber wallet,10%,3060,Arrived
3/17/2016 15:16,3/17/2016 15:58,Stephine,8796075655,80,475241,West Palm Beach,Houston,30.2,755,Uber-Micro,Jacky,9472034451,5,7,NO,YES,cash,0%,755,Arrived
3/17/2016 17:20,3/17/2016 18:02,Lesli,7794646834,34,475241,West Palm Beach,Alief,15.5,387.5,Uber-Micro,Mikkel,9117822322,5,48,NO,NO,Uber wallet,10%,348.75,Arrived
3/17/2016 18:47,3/17/2016 19:09,Blinnie,8781031016,44,265814,Cary,Houston,4.9,122.5,Uber-Micro,Geri,9738692778,5,61,YES,YES,Uber wallet,10%,110.25,Assigned
3/17/2016 20:57,3/17/2016 21:28,Vinny,9411910522,62,265814,Cary,Houston,12.6,315,Uber-Micro,Stanislas,9564616492,5,143,YES,YES,Uber wallet,10%,283.5,Assigned
3/17/2016 21:48,3/17/2016 22:04,Byrle,9651893674,64,386077,Jamaica,Midtown,10.4,260,Uber-Micro,Yvon,9985025265,5,256,YES,YES,Uber wallet,10%,234,Assigned
3/18/2016 7:15,3/18/2016 7:21,Geri,9502998143,51,125733,New York,Midtown,1.1,27.5,Uber-Micro,Jaine,9593730071,5,85,NO,YES,cash,0%,27.5,Arrived
3/18/2016 8:35,3/18/2016 8:43,Marv,7857958058,69,646882,Elmhurst,Midtown,1.1,27.5,Uber-Micro,Abbi,9652057745,5,138,NO,NO,Gpay,0%,27.5,Arrived
3/18/2016 18:24,3/18/2016 19:08,Jaimie,9284851022,16,625132,Midtown,Sharpstown,13.2,330,Uber-Micro,Mair,9111821429,5,179,YES,YES,Gpay,0%,330,Arrived
3/18/2016 19:23,3/18/2016 19:29,Emilie,9465827967,77,210314,East Harlem,Sharpstown,1,25,Uber-Micro,Teriann,9115587792,5,107,YES,YES,Phonpe,0%,25,Arrived
3/18/2016 21:01,3/18/2016 21:15,Tally,9722925890,55,484320,Flatiron District,Midtown,9.2,230,Uber-Micro,Carmine,9904076761,5,74,YES,YES,Paytm,0%,230,Arrived
3/19/2016 9:10,3/19/2016 9:25,Maryanna,9831134108,15,625132,Midtown,Sharpstown,9.4,282,Prime,Margi,9843393882,5,170,NO,YES,Uber wallet,10%,253.8,Arrived
3/19/2016 12:50,3/19/2016 13:13,Evyn,9583173488,33,491563,Midtown East,Sugar Land,12,360,Prime,Dora,9878699673,3,244,NO,NO,cash,0%,360,Assigned
3/19/2016 14:01,3/19/2016 14:57,Ellene,8690986828,18,625132,Midtown,Houston,35.1,1053,Prime,Dorothee,8987901265,4,25,YES,YES,Uber wallet,10%,947.7,Assigned
3/19/2016 15:34,3/19/2016 16:38,Greta,8386633040,69,509117,Hudson Square,Galveston,36.5,1095,Prime,Kurt,9565375637,5,141,YES,YES,Uber wallet,10%,985.5,Cancelled
3/19/2016 17:17,3/19/2016 17:32,Reamonn,8598249612,57,223672,Lower Manhattan,Port Bolivar,3.1,93,Prime,Jens,9725097468,2,209,YES,YES,Uber wallet,10%,83.7,Arrived
3/19/2016 17:37,3/19/2016 17:47,Robinson,9002347588,79,318886,Fort Pierce,Port Bolivar,2.1,63,Prime,Elsy,9465339838,3,14,NO,YES,Uber wallet,10%,56.7,Arrived
3/19/2016 17:52,3/19/2016 18:00,Sherwin,8845029176,32,318886,Fort Pierce,Port Bolivar,1.2,36,Prime,Pattin,9611982749,4,138,NO,NO,cash,0%,36,Arrived
3/19/2016 18:53,3/19/2016 19:29,Nadine,8854635745,22,318886,Fort Pierce,Galveston,7.5,225,Prime,Aylmer,8909617891,5,137,YES,YES,Gpay,0%,225,Assigned
3/19/2016 19:33,3/19/2016 20:39,Madelene,8164561959,70,318886,Fort Pierce,Houston,57,1710,Prime,Price,9647090347,5,236,YES,YES,Gpay,0%,1710,Cancelled
3/20/2016 7:37,3/20/2016 7:48,Mag,9761624589,43,475241,West Palm Beach,Washington Avenue,5.9,177,Prime,Siegfried,9419083292,5,138,YES,YES,Phonpe,0%,177,Assigned
3/20/2016 11:42,3/20/2016 11:56,Gaven,8158841044,79,475241,West Palm Beach,Midtown,6.2,186,Prime,Shaine,9601921145,4,75,NO,YES,Paytm,0%,186,Arrived
3/20/2016 17:08,3/20/2016 17:34,Danielle,8953826627,42,265814,Cary,Sharpstown,10.4,312,Prime,Kip,9469489820,4,237,NO,NO,Uber wallet,10%,280.8,Assigned
3/20/2016 18:34,3/20/2016 18:40,Valencia,8111598773,47,265814,Cary,Briar Meadow,1.2,36,Prime,Marve,9503219756,3,174,YES,YES,cash,0%,36,Assigned
3/20/2016 18:45,3/20/2016 19:06,Alia,9304382459,69,386077,Jamaica,Midtown,9.6,288,Prime,Golda,9151458155,3,144,YES,YES,Uber wallet,10%,259.2,Cancelled
3/21/2016 10:21,3/21/2016 10:26,Zandra,8999310099,66,125733,New York,Downtown,1,30,Prime,Cara,9544903930,5,170,YES,YES,Uber wallet,10%,27,Arrived
3/21/2016 16:05,3/21/2016 16:13,Latrena,7939504764,53,646882,Elmhurst,Midtown,0.9,27,Prime,Rosemaria,9940412574,5,7,NO,YES,Uber wallet,10%,24.3,Assigned
3/21/2016 18:59,3/21/2016 19:15,Andi,8868585664,58,625132,Midtown,Sharpstown,8.8,264,Prime,Haskel,9199720906,4,262,NO,NO,Uber wallet,10%,237.6,Arrived
3/21/2016 20:18,3/21/2016 20:55,Latrina,8827091646,32,210314,East Harlem,Midtown,25.6,768,Prime,Ede,9659266471,5,238,YES,YES,cash,0%,768,Arrived
3/22/2016 6:17,3/22/2016 6:43,Barbi,8640438733,42,484320,Flatiron District,Greater Greenspoint,23,690,Prime,Moss,9651245558,5,80,YES,YES,Gpay,0%,690,Assigned
3/22/2016 12:06,3/22/2016 12:24,Nigel,7794240846,44,625132,Midtown,Cary,8.1,243,Prime,Marcelo,9953579053,5,82,YES,YES,Gpay,0%,243,Arrived
3/22/2016 19:12,3/22/2016 19:25,Mathian,9195348933,48,491563,Midtown East,Whitebridge,1.4,42,Prime,Rosmunda,9622854398,5,79,NO,YES,Phonpe,0%,42,Arrived
3/23/2016 14:37,3/23/2016 14:42,Adamo,9339084495,46,625132,Midtown,Preston,1.7,51,Prime,Cindi,9080785128,5,106,NO,NO,Paytm,0%,51,Arrived
3/23/2016 14:53,3/23/2016 14:59,Gaylord,8167971877,70,509117,Hudson Square,Whitebridge,1.6,48,Prime,Dalli,9473518776,5,255,YES,YES,Uber wallet,10%,43.2,Assigned
3/24/2016 19:47,3/24/2016 19:54,Quincy,9901752758,58,223672,Lower Manhattan,Westpark Place,2,60,Prime,Katherina,8943538488,5,138,YES,YES,cash,0%,60,Cancelled
3/24/2016 20:34,3/24/2016 20:40,Lorrin,8884227404,20,318886,Fort Pierce,Whitebridge,2.2,66,Prime,Maximilianus,9126243201,5,236,YES,YES,Uber wallet,10%,59.4,Arrived
3/25/2016 13:24,3/25/2016 16:22,Virgil,9137523672,34,318886,Fort Pierce,Latta,144,1411.2,Bike,Selia,9278160744,5,107,NO,YES,Uber wallet,10%,1270.08,Arrived
3/25/2016 16:52,3/25/2016 22:22,Ernaline,9639301897,43,318886,Fort Pierce,Jacksonville,310.3,3040.94,Bike,Yasmeen,9942981425,5,232,NO,NO,Uber wallet,10%,2736.846,Arrived
3/25/2016 22:54,3/26/2016 1:39,Amye,8715980024,36,318886,Fort Pierce,Kissimmee,201,1969.8,Bike,Hazel,9637779138,5,79,YES,YES,Uber wallet,10%,1772.82,Arrived
3/26/2016 14:05,3/26/2016 14:29,Tessi,8207549271,33,475241,West Palm Beach,Isles of Buena Vista,6.7,65.66,Bike,Sergeant,9287040081,5,231,YES,YES,cash,0%,65.66,Arrived
3/26/2016 15:19,3/26/2016 15:49,Webster,8568110752,51,475241,West Palm Beach,Orlando,8.8,86.24,Bike,Dylan,9568651519,5,239,YES,YES,Gpay,0%,86.24,Assigned
3/26/2016 16:26,3/26/2016 16:30,Sol,9542932741,78,265814,Cary,Lake Reams,1.2,11.76,Bike,Daron,9920875911,5,162,NO,YES,Gpay,0%,11.76,Arrived
3/27/2016 0:31,3/27/2016 0:40,Balduin,8773772288,77,265814,Cary,Lake Reams,2.1,20.58,Bike,Burk,9891913387,5,244,NO,NO,Phonpe,0%,20.58,Arrived
3/27/2016 1:11,3/27/2016 1:23,Halsey,9179236244,51,386077,Jamaica,Kissimmee,6.6,64.68,Bike,Damien,9564694049,5,151,YES,YES,Paytm,0%,64.68,Arrived
3/27/2016 15:31,3/27/2016 15:56,Gasparo,9025521285,23,125733,New York,Orlando,6.1,59.78,Bike,Wadsworth,9432856913,3,255,YES,YES,Uber wallet,10%,53.802,Arrived
3/27/2016 21:26,3/27/2016 21:41,Magdaia,8749517295,78,646882,Elmhurst,Orlando,6.9,67.62,Bike,Charmian,9318311946,4,249,YES,YES,cash,0%,67.62,Assigned
3/27/2016 23:04,3/27/2016 23:18,Nonah,8931862195,42,625132,Midtown,Kissimmee,7.3,71.54,Bike,Darlleen,8919116367,5,138,NO,YES,Uber wallet,10%,64.386,Assigned
3/28/2016 12:29,3/28/2016 12:42,Bartolemo,9905223209,51,210314,East Harlem,Orlando,3.6,35.28,Bike,Natty,9385978092,2,97,NO,NO,Uber wallet,10%,31.752,Cancelled
3/28/2016 19:30,3/28/2016 20:23,Thorsten,7940845392,15,484320,Flatiron District,Vista East,27.2,266.56,Bike,Mord,9463597406,3,107,YES,YES,Uber wallet,10%,239.904,Assigned
3/28/2016 22:55,3/28/2016 23:26,Rowe,7943008164,41,625132,Midtown,Kissimmee,25.7,251.86,Bike,Anna-diane,9719084220,4,261,YES,YES,Uber wallet,10%,226.674,Arrived
3/29/2016 15:27,3/29/2016 16:11,Blinny,8853922385,38,491563,Midtown East,Orlando,13.6,133.28,Bike,Adria,9716297651,5,74,YES,YES,cash,0%,133.28,Arrived
3/29/2016 18:20,3/29/2016 18:39,Lexy,8503937390,31,625132,Midtown,Sky Lake,6.2,60.76,Bike,Tonie,9377216281,5,17,NO,YES,Gpay,0%,60.76,Arrived
3/29/2016 20:29,3/29/2016 20:44,Gabriel,9736633331,77,509117,Hudson Square,Sand Lake Commons,6,58.8,Bike,Kain,9790394844,5,68,NO,NO,Gpay,0%,58.8,Cancelled
3/29/2016 23:04,3/29/2016 23:21,Ranique,9237464720,31,223672,Lower Manhattan,Kissimmee,13.8,135.24,Bike,Bent,9043361497,4,262,YES,YES,Phonpe,0%,135.24,Arrived
3/30/2016 22:05,3/30/2016 22:55,Bernie,8586436723,28,318886,Fort Pierce,Kissimmee,28.8,282.24,Bike,Edin,9697011867,4,48,YES,YES,Paytm,0%,282.24,Arrived
3/31/2016 12:47,3/31/2016 13:22,York,9423663425,44,318886,Fort Pierce,Orlando,16.1,157.78,Bike,Virginie,9997174517,3,112,YES,YES,Uber wallet,10%,142.002,Arrived
3/31/2016 14:37,3/31/2016 15:09,Salim,9163238494,71,318886,Fort Pierce,Kissimmee,16.4,160.72,Bike,Lebbie,9481499608,3,80,NO,YES,cash,0%,160.72,Arrived
4/1/2016 13:43,4/1/2016 14:01,Garrott,8512045405,79,318886,Fort Pierce,Kissimmee,11,107.8,Bike,Pen,9721300884,5,189,NO,NO,Uber wallet,10%,97.02,Arrived
4/1/2016 14:36,4/1/2016 15:24,Edgar,9077737736,15,475241,West Palm Beach,Orlando,15.5,151.9,Bike,Costanza,9370918724,5,249,YES,YES,Uber wallet,10%,136.71,Arrived
4/1/2016 16:01,4/1/2016 16:49,Marley,9905760045,24,475241,West Palm Beach,Kissimmee,20.3,198.94,Bike,Carry,9105650281,4,85,YES,YES,Uber wallet,10%,179.046,Arrived
4/1/2016 16:52,4/1/2016 16:57,Brittne,8166767291,29,265814,Cary,Kissimmee,0.7,10.5,Auto,Charlena,9610925288,5,138,YES,YES,Uber wallet,10%,9.45,Assigned
4/2/2016 8:48,4/2/2016 9:04,Bobbie,7922697977,42,265814,Cary,Kissimmee,5.5,82.5,Auto,Sybila,9832868081,5,106,NO,YES,cash,0%,82.5,Arrived
4/2/2016 11:01,4/2/2016 11:16,Randee,7800902485,79,386077,Jamaica,Kissimmee,5.1,76.5,Auto,Sandy,9699969249,5,237,NO,NO,Gpay,0%,76.5,Arrived
4/2/2016 12:21,4/2/2016 14:47,Cindee,9474368713,24,125733,New York,Daytona Beach,77.3,1159.5,Auto,Cher,8925244829,5,74,YES,YES,Gpay,0%,1159.5,Assigned
4/2/2016 16:57,4/2/2016 18:09,Elvera,8576736324,19,646882,Elmhurst,Jacksonville,80.5,1207.5,Auto,Mannie,9666858187,5,106,YES,YES,Phonpe,0%,1207.5,Cancelled
4/2/2016 19:38,4/2/2016 22:36,Warden,9471644692,72,625132,Midtown,Ridgeland,174.2,2613,Auto,Chelsie,9909705701,5,107,YES,YES,Paytm,0%,2613,Arrived
4/2/2016 23:11,4/3/2016 1:34,Skyler,9493585513,32,210314,East Harlem,Florence,144,2160,Auto,Roxy,9108173687,5,256,NO,YES,Uber wallet,10%,1944,Assigned
4/3/2016 2:00,4/3/2016 4:16,Violetta,8833868315,69,484320,Flatiron District,Cary,159.3,2389.5,Auto,Kimberly,9046703627,5,164,NO,NO,cash,0%,2389.5,Assigned
4/5/2016 21:39,4/5/2016 21:55,Bennie,8867076158,46,625132,Midtown,Wayne Ridge,7.9,118.5,Auto,Allx,9314741730,5,100,YES,YES,Uber wallet,10%,106.65,Assigned
4/6/2016 0:19,4/6/2016 0:39,Wallie,9382924289,22,491563,Midtown East,Whitebridge,8,120,Auto,Saundra,8941426219,5,79,YES,YES,Uber wallet,10%,108,Arrived
4/7/2016 18:20,4/7/2016 18:39,Neville,9177871542,49,625132,Midtown,Morrisville,6.1,91.5,Auto,Aurlie,9450752773,5,80,YES,YES,Uber wallet,10%,82.35,Assigned
4/7/2016 19:45,4/7/2016 20:00,Mabelle,8237077510,73,509117,Hudson Square,Cary,6.1,91.5,Auto,Silas,9218500771,5,236,NO,YES,Uber wallet,10%,82.35,Assigned
